Distance ,Temperature,Red,Green,Blue,Intensity,Lightsetting,Light,Type,Volume
3,20.06,206,177,126,179.8364,light,995,Apple,437
3,20.06,206,177,126,179.8364,light,996,Apple,437
3,20.06,206,176,126,179.2494,light,995,Apple,437
3,20.06,206,176,126,179.2494,light,996,Apple,437
3,20.13,206,176,126,179.2494,light,995,Apple,437
3,20.13,205,176,125,178.8365,light,995,Apple,437
3,20.13,206,176,126,179.2494,light,994,Apple,437
3,20.06,206,176,126,179.2494,light,998,Apple,437
3,20.06,206,177,126,179.8364,light,994,Apple,437
3,20.06,206,177,126,179.8364,light,1007,Apple,437
3,20.06,206,177,126,179.8364,light,995,Apple,437
3,20.06,206,177,126,179.8364,light,992,Apple,437
3,20.06,206,176,126,179.2494,light,997,Apple,437
3,20.06,206,176,126,179.2494,light,995,Apple,437
3,20.06,205,176,125,178.8365,light,993,Apple,437
3,20.06,205,176,125,178.8365,light,996,Apple,437
3,20.06,205,175,125,178.2495,light,996,Apple,437
3,20.06,205,175,125,178.2495,light,992,Apple,437
12,22.06,149,143,122,142.3851,Med,97,Lime,125
12,22.06,149,143,122,142.3851,Med,100,Lime,125
12,22.06,149,142,122,141.7981,Med,99,Lime,125
12,22.06,149,143,122,142.3851,Med,101,Lime,125
12,22.06,149,143,122,142.3851,Med,100,Lime,125
12,22.06,149,142,122,141.7981,Med,100,Lime,125
12,22.06,149,142,122,141.7981,Med,93,Lime,125
12,22.06,149,143,122,142.3851,Med,100,Lime,125
12,22.06,149,142,122,141.7981,Med,94,Lime,125
12,22.06,149,143,122,142.3851,Med,99,Lime,125
12,22.06,149,143,123,142.4991,Med,99,Lime,125
12,22.06,149,143,122,142.3851,Med,101,Lime,125
12,22.06,149,143,122,142.3851,Med,96,Lime,125
12,22.06,149,143,122,142.3851,Med,100,Lime,125
12,22.06,149,142,122,141.7981,Med,99,Lime,125
12,22.06,149,142,122,141.7981,Med,102,Lime,125
12,22,149,143,122,142.3851,Med,98,Lime,125
12,22,149,142,122,141.7981,Med,99,Lime,125
12,22,149,143,122,142.3851,Med,98,Lime,125
12,22.06,149,143,122,142.3851,Med,100,Lime,125
12,22.06,149,142,122,141.7981,Med,97,Lime,125
12,22.06,149,142,122,141.7981,Med,99,Lime,125
12,22,149,143,122,142.3851,Med,99,Lime,125
12,22,149,143,122,142.3851,Med,99,Lime,125
12,22,149,143,122,142.3851,Med,97,Lime,125
12,22.06,149,143,123,142.4991,Med,99,Lime,125
12,22.06,149,143,122,142.3851,Med,98,Lime,125
12,22.06,149,143,122,142.3851,Med,100,Lime,125
12,22.06,149,143,122,142.3851,Med,99,Lime,125
12,22.06,149,143,122,142.3851,Med,98,Lime,125
12,22.06,149,143,122,142.3851,Med,100,Lime,125
12,22.06,149,143,122,142.3851,Med,100,Lime,125
12,22.06,149,143,123,142.4991,Med,99,Lime,125
12,22.06,149,143,122,142.3851,Med,100,Lime,125
12,22.06,149,143,122,142.3851,Med,100,Lime,125
12,22.06,149,143,122,142.3851,Med,98,Lime,125
12,22.06,149,143,122,142.3851,Med,101,Lime,125
12,22.06,149,143,122,142.3851,Med,100,Lime,125
12,22.06,149,143,122,142.3851,Med,102,Lime,125
12,22.06,149,143,122,142.3851,Med,94,Lime,125
12,22.06,149,143,122,142.3851,Med,102,Lime,125
12,22.06,149,143,123,142.4991,Med,100,Lime,125
12,22.06,149,143,123,142.4991,Med,100,Lime,125
12,22.06,149,143,123,142.4991,Med,96,Lime,125
12,22.06,149,143,123,142.4991,Med,100,Lime,125
12,22.06,149,143,123,142.4991,Med,99,Lime,125
12,22.06,150,143,123,142.798,Med,100,Lime,125
12,22.06,150,143,123,142.798,Med,97,Lime,125
12,22.06,150,143,123,142.798,Med,99,Lime,125
12,22.06,150,143,123,142.798,Med,99,Lime,125
12,22.06,149,143,123,142.4991,Med,100,Lime,125
12,22.06,149,143,123,142.4991,Med,99,Lime,125
12,22.06,149,143,123,142.4991,Med,101,Lime,125
12,22.06,150,143,123,142.798,Med,101,Lime,125
12,22.06,150,143,123,142.798,Med,100,Lime,125
12,22.06,150,143,123,142.798,Med,99,Lime,125
12,22.06,150,143,123,142.798,Med,100,Lime,125
12,22.06,149,143,123,142.4991,Med,101,Lime,125
12,22.06,149,143,123,142.4991,Med,97,Lime,125
12,22.06,149,143,123,142.4991,Med,100,Lime,125
12,22.06,149,143,123,142.4991,Med,100,Lime,125
12,22.06,149,143,123,142.4991,Med,101,Lime,125
12,22.06,150,143,123,142.798,Med,96,Lime,125
12,22.06,150,143,123,142.798,Med,100,Lime,125
12,22.06,149,143,123,142.4991,Med,101,Lime,125
12,22.06,150,143,123,142.798,Med,103,Lime,125
12,22.06,149,143,123,142.4991,Med,95,Lime,125
12,22.06,149,143,123,142.4991,Med,100,Lime,125
12,22.06,149,143,123,142.4991,Med,100,Lime,125
12,22.06,149,143,123,142.4991,Med,101,Lime,125
12,22.06,149,143,123,142.4991,Med,94,Lime,125
12,22.06,149,143,123,142.4991,Med,99,Lime,125
12,22.06,149,143,122,142.3851,Med,99,Lime,125
12,22.06,149,143,123,142.4991,Med,100,Lime,125
12,22.06,149,143,123,142.4991,Med,96,Lime,125
12,22.06,150,143,123,142.798,Med,102,Lime,125
12,22.06,150,143,123,142.798,Med,99,Lime,125
12,22.06,150,143,123,142.798,Med,100,Lime,125
12,22.06,150,143,123,142.798,Med,99,Lime,125
12,22.06,149,143,123,142.4991,Med,98,Lime,125
12,22.06,149,142,122,141.7981,Med,101,Lime,125
12,22.06,149,142,122,141.7981,Med,101,Lime,125
12,22.06,149,142,122,141.7981,Med,97,Lime,125
12,22.06,149,143,123,142.4991,Med,99,Lime,125
12,22.06,151,144,123,143.6839,Med,99,Lime,125
12,22.06,150,144,123,143.385,Med,98,Lime,125
12,22.06,150,144,123,143.385,Med,99,Lime,125
12,22.06,150,144,123,143.385,Med,97,Lime,125
12,22.06,150,143,123,142.798,Med,98,Lime,125
12,22.06,150,143,123,142.798,Med,98,Lime,125
12,22.06,150,144,123,143.385,Med,98,Lime,125
12,22.06,150,143,123,142.798,Med,99,Lime,125
12,22.06,150,143,123,142.798,Med,97,Lime,125
12,22.06,150,143,123,142.798,Med,100,Lime,125
12,22.06,150,143,123,142.798,Med,97,Lime,125
12,22.06,150,143,123,142.798,Med,99,Lime,125
12,22.06,150,143,123,142.798,Med,98,Lime,125
12,22.06,150,143,123,142.798,Med,103,Lime,125
12,22.06,150,143,123,142.798,Med,97,Lime,125
12,22.06,150,143,123,142.798,Med,100,Lime,125
12,22.06,150,143,123,142.798,Med,99,Lime,125
12,22.06,150,143,123,142.798,Med,96,Lime,125
12,22.06,150,143,123,142.798,Med,98,Lime,125
12,22.13,150,143,123,142.798,Med,99,Lime,125
12,22.13,150,143,123,142.798,Med,100,Lime,125
12,22.13,150,143,123,142.798,Med,94,Lime,125
12,22.06,150,143,123,142.798,Med,99,Lime,125
12,22.06,150,143,123,142.798,Med,99,Lime,125
12,22.06,150,143,123,142.798,Med,101,Lime,125
12,22.13,150,143,123,142.798,Med,96,Lime,125
12,22.13,150,143,123,142.798,Med,98,Lime,125
12,22.13,150,143,123,142.798,Med,99,Lime,125
12,22.06,150,143,123,142.798,Med,99,Lime,125
12,22.06,150,143,123,142.798,Med,94,Lime,125
12,22.06,150,144,123,143.385,Med,98,Lime,125
12,22.06,150,144,123,143.385,Med,99,Lime,125
12,22.06,150,144,123,143.385,Med,99,Lime,125
12,22.06,150,143,123,142.798,Med,95,Lime,125
12,22.06,150,144,123,143.385,Med,99,Lime,125
12,22.06,150,143,123,142.798,Med,98,Lime,125
12,22.06,150,143,123,142.798,Med,100,Lime,125
12,22.06,150,144,123,143.385,Med,95,Lime,125
12,22.06,150,144,123,143.385,Med,98,Lime,125
12,22.06,150,143,123,142.798,Med,99,Lime,125
12,22.06,150,144,123,143.385,Med,100,Lime,125
12,22.06,150,143,123,142.798,Med,98,Lime,125
12,22.06,150,143,123,142.798,Med,99,Lime,125
12,22.13,150,143,123,142.798,Med,100,Lime,125
12,22.13,150,143,123,142.798,Med,96,Lime,125
12,22.13,150,143,123,142.798,Med,98,Lime,125
12,22.13,150,143,123,142.798,Med,98,Lime,125
12,22.13,150,143,123,142.798,Med,99,Lime,125
12,22.13,150,143,123,142.798,Med,101,Lime,125
12,22.06,150,143,123,142.798,Med,99,Lime,125
12,22.06,150,143,123,142.798,Med,99,Lime,125
12,22.06,150,143,123,142.798,Med,101,Lime,125
12,22.13,150,144,123,143.385,Med,93,Lime,125
12,22.13,150,143,123,142.798,Med,100,Lime,125
12,22.13,150,143,123,142.798,Med,98,Lime,125
12,22.13,150,143,123,142.798,Med,102,Lime,125
12,22.13,150,143,123,142.798,Med,94,Lime,125
12,22.13,150,143,123,142.798,Med,96,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,100,Lime,125
12,22.13,150,144,123,143.385,Med,96,Lime,125
12,22.13,150,144,123,143.385,Med,98,Lime,125
12,22.13,150,144,123,143.385,Med,100,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.06,150,144,123,143.385,Med,98,Lime,125
12,22.06,150,144,123,143.385,Med,98,Lime,125
12,22.06,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,98,Lime,125
12,22.13,150,143,123,142.798,Med,98,Lime,125
12,22.13,150,143,123,142.798,Med,98,Lime,125
12,22.06,150,143,123,142.798,Med,99,Lime,125
12,22.06,150,143,123,142.798,Med,102,Lime,125
12,22.06,150,143,123,142.798,Med,97,Lime,125
12,22.13,150,143,123,142.798,Med,100,Lime,125
12,22.13,150,143,123,142.798,Med,99,Lime,125
12,22.13,150,143,123,142.798,Med,97,Lime,125
12,22.13,150,143,123,142.798,Med,99,Lime,125
12,22.13,150,143,123,142.798,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,97,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,96,Lime,125
12,22.13,150,144,123,143.385,Med,101,Lime,125
12,22.13,150,144,123,143.385,Med,98,Lime,125
12,22.13,150,144,123,143.385,Med,101,Lime,125
12,22.13,150,144,123,143.385,Med,94,Lime,125
12,22.06,150,144,123,143.385,Med,97,Lime,125
12,22.06,150,144,123,143.385,Med,99,Lime,125
12,22.06,150,144,123,143.385,Med,99,Lime,125
12,22.06,150,144,123,143.385,Med,96,Lime,125
12,22.06,150,144,123,143.385,Med,100,Lime,125
12,22.06,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,111,Lime,125
12,22.13,150,144,123,143.385,Med,96,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.06,150,144,123,143.385,Med,99,Lime,125
12,22.06,151,144,123,143.6839,Med,101,Lime,125
12,22.06,150,144,123,143.385,Med,96,Lime,125
12,22.13,150,144,123,143.385,Med,100,Lime,125
12,22.13,151,144,123,143.6839,Med,98,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,97,Lime,125
12,22.13,150,144,123,143.385,Med,98,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,100,Lime,125
12,22.13,150,144,123,143.385,Med,97,Lime,125
12,22.13,150,144,123,143.385,Med,100,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,97,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,100,Lime,125
12,22.13,150,144,123,143.385,Med,98,Lime,125
12,22.13,150,144,123,143.385,Med,97,Lime,125
12,22.13,150,144,123,143.385,Med,76,Lime,125
12,22.13,150,144,123,143.385,Med,100,Lime,125
12,22.13,151,144,123,143.6839,Med,97,Lime,125
12,22.13,151,144,123,143.6839,Med,98,Lime,125
12,22.13,150,144,123,143.385,Med,98,Lime,125
12,22.13,150,144,123,143.385,Med,100,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,98,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,97,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,100,Lime,125
12,22.13,150,144,123,143.385,Med,100,Lime,125
12,22.13,151,144,123,143.6839,Med,96,Lime,125
12,22.13,150,144,123,143.385,Med,101,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,101,Lime,125
12,22.13,150,144,123,143.385,Med,93,Lime,125
12,22.13,150,144,123,143.385,Med,100,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,101,Lime,125
12,22.13,151,144,123,143.6839,Med,95,Lime,125
12,22.13,150,144,123,143.385,Med,100,Lime,125
12,22.13,151,144,123,143.6839,Med,84,Lime,125
12,22.13,151,144,124,143.7979,Med,99,Lime,125
12,22.13,151,144,123,143.6839,Med,96,Lime,125
12,22.13,151,144,123,143.6839,Med,100,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,101,Lime,125
12,22.13,150,144,123,143.385,Med,95,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,97,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,151,144,123,143.6839,Med,98,Lime,125
12,22.13,151,144,123,143.6839,Med,99,Lime,125
12,22.13,151,144,124,143.7979,Med,100,Lime,125
12,22.13,151,144,124,143.7979,Med,98,Lime,125
12,22.13,151,144,124,143.7979,Med,99,Lime,125
12,22.13,151,144,123,143.6839,Med,97,Lime,125
12,22.13,150,144,123,143.385,Med,100,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,100,Lime,125
12,22.13,150,144,123,143.385,Med,93,Lime,125
12,22.13,150,144,123,143.385,Med,101,Lime,125
12,22.13,150,143,123,142.798,Med,93,Lime,125
12,22.13,150,143,123,142.798,Med,101,Lime,125
12,22.13,150,143,123,142.798,Med,94,Lime,125
12,22.13,150,143,123,142.798,Med,100,Lime,125
12,22.13,150,143,123,142.798,Med,88,Lime,125
12,22.13,150,143,123,142.798,Med,101,Lime,125
12,22.13,150,143,123,142.798,Med,96,Lime,125
12,22.13,150,143,123,142.798,Med,98,Lime,125
12,22.13,149,143,123,142.4991,Med,99,Lime,125
12,22.13,149,143,123,142.4991,Med,100,Lime,125
12,22.13,149,143,123,142.4991,Med,95,Lime,125
12,22.13,149,143,123,142.4991,Med,98,Lime,125
12,22.13,149,143,122,142.3851,Med,98,Lime,125
12,22.13,149,143,122,142.3851,Med,100,Lime,125
12,22.13,149,143,123,142.4991,Med,97,Lime,125
12,22.13,149,143,123,142.4991,Med,97,Lime,125
12,22.13,150,143,123,142.798,Med,99,Lime,125
12,22.13,150,143,123,142.798,Med,101,Lime,125
12,22.13,150,143,123,142.798,Med,98,Lime,125
12,22.13,150,143,123,142.798,Med,99,Lime,125
12,22.13,149,143,123,142.4991,Med,99,Lime,125
12,22.19,149,143,123,142.4991,Med,98,Lime,125
12,22.19,149,143,122,142.3851,Med,98,Lime,125
12,22.19,149,143,123,142.4991,Med,98,Lime,125
12,22.13,149,143,123,142.4991,Med,99,Lime,125
12,22.13,149,143,123,142.4991,Med,98,Lime,125
12,22.13,150,143,123,142.798,Med,98,Lime,125
12,22.13,150,143,123,142.798,Med,98,Lime,125
12,22.13,150,143,123,142.798,Med,99,Lime,125
12,22.13,150,143,123,142.798,Med,96,Lime,125
12,22.13,150,143,123,142.798,Med,98,Lime,125
12,22.13,150,143,123,142.798,Med,99,Lime,125
12,22.13,149,143,123,142.4991,Med,101,Lime,125
12,22.13,150,143,123,142.798,Med,94,Lime,125
12,22.13,150,143,123,142.798,Med,102,Lime,125
12,22.13,150,143,123,142.798,Med,99,Lime,125
12,22.19,150,144,123,143.385,Med,100,Lime,125
12,22.19,150,144,124,143.499,Med,93,Lime,125
12,22.19,150,144,124,143.499,Med,100,Lime,125
12,22.19,151,144,124,143.7979,Med,98,Lime,125
12,22.19,151,144,124,143.7979,Med,100,Lime,125
12,22.19,151,144,124,143.7979,Med,96,Lime,125
12,22.13,151,144,124,143.7979,Med,98,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,99,Lime,125
12,22.13,150,144,123,143.385,Med,96,Lime,125
12,22.13,150,143,123,142.798,Med,98,Lime,125
12,22.13,150,143,123,142.798,Med,98,Lime,125
12,22.13,150,143,123,142.798,Med,100,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,55,64.4081,Dark,1,Lime,125
12,22.25,59,69,55,64.4081,Dark,0,Lime,125
12,22.25,59,69,55,64.4081,Dark,0,Lime,125
12,22.25,59,69,55,64.4081,Dark,1,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,1,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,2,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,1,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,55,64.4081,Dark,0,Lime,125
12,22.25,59,69,55,64.4081,Dark,0,Lime,125
12,22.25,59,69,55,64.4081,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.19,59,69,56,64.5221,Dark,1,Lime,125
12,22.19,59,69,56,64.5221,Dark,0,Lime,125
12,22.19,59,69,56,64.5221,Dark,1,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,55,64.4081,Dark,0,Lime,125
12,22.25,59,69,55,64.4081,Dark,0,Lime,125
12,22.25,59,69,55,64.4081,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,55,64.4081,Dark,0,Lime,125
12,22.25,59,69,55,64.4081,Dark,0,Lime,125
12,22.25,59,69,55,64.4081,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,55,64.4081,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,2,Lime,125
12,22.25,59,69,56,64.5221,Dark,1,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,1,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,1,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,1,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,1,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,1,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,1,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,1,Lime,125
11,22.25,59,69,56,64.5221,Dark,1,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,1,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,1,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,1,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,1,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,1,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,1,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,2,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,1,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,1,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,1,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,1,Lime,125
11,22.25,59,69,56,64.5221,Dark,1,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,1,Lime,125
12,22.25,59,69,56,64.5221,Dark,1,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,1,Lime,125
11,22.25,59,70,56,65.1091,Dark,0,Lime,125
11,22.25,59,70,56,65.1091,Dark,2,Lime,125
11,22.25,59,70,56,65.1091,Dark,1,Lime,125
12,22.25,59,70,56,65.1091,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,2,Lime,125
11,22.25,59,70,56,65.1091,Dark,2,Lime,125
12,22.25,59,70,56,65.1091,Dark,1,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,70,56,65.1091,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,1,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,0,Lime,125
12,22.25,59,69,56,64.5221,Dark,1,Lime,125
11,22.25,59,69,56,64.5221,Dark,1,Lime,125
11,22.25,59,69,56,64.5221,Dark,0,Lime,125
